seed,method,split,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
3,recovery_first_policy,model_misspecification_shift,48,0.725739,0.031617,0.082917,0.010655,0.201389,0.050501,0.125000,0.094551,0.079861,0.048622,0.178254,0.014708,0.112786,0.036682,0.418544,0.040458,0.628472,0.093918,1.000000,0.000000
3,recovery_first_policy,nominal_disagreement,48,0.721290,0.036170,0.092865,0.013636,0.253472,0.051457,0.121528,0.092139,0.024306,0.019427,0.145052,0.017479,0.159875,0.048224,0.415451,0.052148,0.447917,0.120370,1.000000,0.000000
3,recovery_first_policy,ood_action_shift,48,0.733362,0.031410,0.080564,0.010339,0.256944,0.052340,0.125000,0.094551,0.065972,0.037342,0.175241,0.015141,0.107241,0.035597,0.433452,0.039878,0.614583,0.097340,1.000000,0.000000
3,recovery_first_policy,rare_adversarial_shift,48,0.608477,0.032790,0.065180,0.009543,0.184028,0.045868,0.076389,0.059130,0.170139,0.087261,0.216772,0.010200,0.201498,0.042323,0.278202,0.041778,0.809028,0.059155,0.840278,0.044528
3,recovery_first_policy,sensor_noise_shift,48,0.697721,0.033579,0.099314,0.013328,0.184028,0.040384,0.121528,0.092139,0.055556,0.034158,0.152642,0.016098,0.170803,0.045566,0.372381,0.047791,0.475694,0.105651,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,combined_disagreement_stress,48,0.603554,0.024225,0.108801,0.010073,0.479167,0.053826,0.590278,0.106972,0.000000,0.000000,0.206280,0.017046,0.256099,0.034653,0.219796,0.032968,0.597222,0.107797,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,controller_instability_shift,48,0.587624,0.019363,0.137880,0.013068,0.513889,0.054877,0.319444,0.074604,0.000000,0.000000,0.163548,0.011460,0.332993,0.041840,0.169803,0.039804,0.329861,0.075647,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,goal_ambiguity_shift,48,0.609150,0.019667,0.118894,0.013571,0.590278,0.061483,0.468750,0.097096,0.000000,0.000000,0.184141,0.014901,0.287110,0.041669,0.218684,0.040258,0.468750,0.097096,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,model_misspecification_shift,48,0.591949,0.019463,0.131359,0.014467,0.565972,0.054796,0.375000,0.081667,0.000000,0.000000,0.172084,0.012461,0.325773,0.047713,0.182500,0.044749,0.385417,0.082046,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,nominal_disagreement,48,0.589535,0.016193,0.149822,0.017875,0.663194,0.067729,0.152778,0.049436,0.000000,0.000000,0.135883,0.006964,0.396658,0.058618,0.164810,0.054708,0.152778,0.049436,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,ood_action_shift,48,0.598786,0.017381,0.129638,0.014097,0.593750,0.049505,0.368056,0.083078,0.000000,0.000000,0.169572,0.012597,0.323305,0.045418,0.194882,0.042422,0.371528,0.083238,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,rare_adversarial_shift,48,0.593785,0.028750,0.105499,0.008861,0.503472,0.061890,0.607639,0.108085,0.034722,0.021658,0.218868,0.015899,0.246246,0.033291,0.208479,0.033071,0.663194,0.096035,1.000000,0.000000
3,risk_bounded_typed_disagreement_protocol_v5,sensor_noise_shift,48,0.607165,0.014434,0.122457,0.014888,0.569444,0.054877,0.406250,0.091193,0.000000,0.000000,0.174682,0.013844,0.311241,0.045339,0.215483,0.040217,0.409722,0.091220,1.000000,0.000000
3,robust_mpc_fallback,combined_disagreement_stress,48,0.613766,0.028518,0.102260,0.011158,0.145833,0.041976,0.215278,0.107413,0.079861,0.049585,0.166690,0.011970,0.218916,0.043286,0.262181,0.043024,0.621528,0.090062,0.954861,0.025250
3,robust_mpc_fallback,controller_instability_shift,48,0.648763,0.028789,0.106914,0.012034,0.163194,0.047140,0.229167,0.114517,0.062500,0.035902,0.150571,0.012257,0.200587,0.044284,0.308152,0.043984,0.527778,0.097910,1.000000,0.000000
3,robust_mpc_fallback,goal_ambiguity_shift,48,0.642867,0.027525,0.112661,0.012369,0.187500,0.040833,0.222222,0.110613,0.024306,0.023804,0.142473,0.013336,0.215364,0.044484,0.295282,0.044292,0.465278,0.108290,1.000000,0.000000
3,robust_mpc_fallback,model_misspecification_shift,48,0.650992,0.028567,0.106336,0.012669,0.232639,0.048378,0.225694,0.113632,0.048611,0.029111,0.148816,0.012409,0.201002,0.045698,0.312882,0.046080,0.517361,0.100252,1.000000,0.000000
3,robust_mpc_fallback,nominal_disagreement,48,0.669624,0.030515,0.104276,0.015105,0.218750,0.042570,0.225694,0.112796,0.017361,0.014556,0.129290,0.013989,0.217387,0.051609,0.349714,0.053790,0.388889,0.122000,1.000000,0.000000
3,robust_mpc_fallback,ood_action_shift,48,0.657400,0.029781,0.103946,0.012294,0.194444,0.049912,0.236111,0.117457,0.038194,0.024296,0.147348,0.012635,0.198606,0.045149,0.325575,0.047416,0.510417,0.103121,1.000000,0.000000
3,robust_mpc_fallback,rare_adversarial_shift,48,0.556217,0.031440,0.094084,0.010823,0.128472,0.042663,0.190972,0.096281,0.121528,0.067903,0.184273,0.010378,0.267885,0.043933,0.191212,0.040943,0.708333,0.069800,0.868056,0.044528
3,robust_mpc_fallback,sensor_noise_shift,48,0.649581,0.029408,0.111674,0.013031,0.215278,0.055838,0.229167,0.114517,0.013889,0.021383,0.134304,0.013886,0.222277,0.047453,0.309885,0.047177,0.409722,0.115477,1.000000,0.000000
3,typed_disagreement_protocol_v4,combined_disagreement_stress,48,0.597070,0.026443,0.075641,0.004900,0.503472,0.061890,0.631944,0.110452,0.062500,0.038447,0.225180,0.014763,0.213555,0.031500,0.262339,0.031844,0.784722,0.093271,0.951389,0.029111
3,typed_disagreement_protocol_v4,controller_instability_shift,48,0.647659,0.026792,0.081096,0.007623,0.545139,0.055653,0.656250,0.120468,0.013889,0.013170,0.206195,0.017459,0.177885,0.033081,0.324912,0.034955,0.690972,0.117922,1.000000,0.000000
3,typed_disagreement_protocol_v4,goal_ambiguity_shift,48,0.642439,0.026177,0.082140,0.010431,0.493056,0.066651,0.649306,0.123122,0.017361,0.014556,0.204884,0.017670,0.189774,0.038491,0.316021,0.040401,0.684028,0.119218,0.989583,0.011534
3,typed_disagreement_protocol_v4,model_misspecification_shift,48,0.654543,0.026335,0.078032,0.006796,0.559028,0.059553,0.673611,0.119503,0.020833,0.020917,0.207742,0.016611,0.170820,0.032996,0.337453,0.035160,0.711806,0.113319,1.000000,0.000000
3,typed_disagreement_protocol_v4,nominal_disagreement,48,0.693553,0.024367,0.073232,0.010470,0.656250,0.057875,0.628472,0.137290,0.000000,0.000000,0.188507,0.018593,0.160979,0.035501,0.400489,0.037763,0.628472,0.137290,1.000000,0.000000
3,typed_disagreement_protocol_v4,ood_action_shift,48,0.660149,0.025755,0.076534,0.006992,0.555556,0.064761,0.666667,0.118326,0.006944,0.009522,0.204760,0.017110,0.169745,0.032794,0.348442,0.035828,0.697917,0.118588,1.000000,0.000000
3,typed_disagreement_protocol_v4,rare_adversarial_shift,48,0.524105,0.032522,0.069451,0.005400,0.461806,0.063957,0.534722,0.101527,0.111111,0.065488,0.238194,0.012744,0.282996,0.039987,0.171729,0.040219,0.836806,0.077500,0.850694,0.042663
3,typed_disagreement_protocol_v4,sensor_noise_shift,48,0.668885,0.024608,0.075947,0.006451,0.586806,0.054145,0.673611,0.123014,0.000000,0.000000,0.200575,0.017625,0.165324,0.029851,0.361400,0.030972,0.673611,0.123014,1.000000,0.000000
3,uncertainty_aware_mppi,combined_disagreement_stress,48,0.632608,0.031683,0.115253,0.013948,0.270833,0.054697,0.253472,0.116306,0.059028,0.038280,0.159954,0.013515,0.212731,0.050533,0.267084,0.050339,0.541667,0.104077,1.000000,0.000000
3,uncertainty_aware_mppi,controller_instability_shift,48,0.643977,0.034233,0.111772,0.014751,0.305556,0.053569,0.256944,0.121076,0.020833,0.020917,0.148533,0.015498,0.213148,0.053254,0.294105,0.054185,0.468750,0.123282,1.000000,0.000000
3,uncertainty_aware_mppi,goal_ambiguity_shift,48,0.636513,0.034114,0.119364,0.016132,0.277778,0.056155,0.239583,0.119086,0.017361,0.017506,0.141043,0.015447,0.234753,0.057684,0.275182,0.058071,0.413194,0.124933,1.000000,0.000000
3,uncertainty_aware_mppi,model_misspecification_shift,48,0.642103,0.033210,0.113768,0.015065,0.263889,0.045448,0.239583,0.119086,0.010417,0.011534,0.144420,0.015338,0.221880,0.054114,0.290720,0.054931,0.440972,0.123983,1.000000,0.000000
3,uncertainty_aware_mppi,nominal_disagreement,48,0.673219,0.034218,0.103809,0.016441,0.388889,0.061771,0.246528,0.122254,0.000000,0.000000,0.132788,0.015631,0.214506,0.057093,0.351887,0.059623,0.375000,0.136689,1.000000,0.000000
3,uncertainty_aware_mppi,ood_action_shift,48,0.650423,0.035500,0.110400,0.015929,0.343750,0.064815,0.253472,0.123410,0.006944,0.009522,0.144119,0.015633,0.216154,0.056763,0.306660,0.059425,0.444444,0.127684,1.000000,0.000000
3,uncertainty_aware_mppi,rare_adversarial_shift,48,0.623926,0.030770,0.115286,0.012024,0.267361,0.045350,0.243056,0.113410,0.069444,0.042210,0.168961,0.012542,0.205956,0.045939,0.252025,0.044913,0.593750,0.093750,1.000000,0.000000
3,uncertainty_aware_mppi,sensor_noise_shift,48,0.653174,0.033997,0.110787,0.015110,0.343750,0.063338,0.250000,0.123796,0.000000,0.000000,0.137565,0.016017,0.218221,0.054393,0.313148,0.054911,0.395833,0.133228,1.000000,0.000000
3,variance_threshold_abstention,combined_disagreement_stress,48,0.140896,0.024215,0.013847,0.005305,0.097222,0.034843,0.006944,0.009522,0.222222,0.111888,0.211796,0.004867,0.702401,0.029613,-0.226506,0.028287,0.954861,0.027059,0.142361,0.041254
3,variance_threshold_abstention,controller_instability_shift,48,0.290561,0.041106,0.096612,0.020893,0.135417,0.038485,0.000000,0.000000,0.065972,0.042105,0.129030,0.014939,0.622406,0.066279,-0.119251,0.062481,0.489583,0.082190,0.513889,0.081860
3,variance_threshold_abstention,goal_ambiguity_shift,48,0.274107,0.036935,0.078670,0.017183,0.121528,0.038588,0.003472,0.006806,0.079861,0.045610,0.142076,0.014166,0.624774,0.060886,-0.118351,0.057532,0.562500,0.078190,0.454861,0.071962
3,variance_threshold_abstention,model_misspecification_shift,48,0.275507,0.038530,0.083123,0.012405,0.138889,0.041646,0.000000,0.000000,0.065972,0.043213,0.137352,0.011874,0.628951,0.068307,-0.120384,0.064259,0.534722,0.065216,0.468750,0.064997
3,variance_threshold_abstention,nominal_disagreement,48,0.539289,0.023381,0.165702,0.020496,0.170139,0.039496,0.000000,0.000000,0.003472,0.006806,0.046923,0.003631,0.428854,0.071452,0.133496,0.067574,0.038194,0.020027,0.961806,0.020027
3,variance_threshold_abstention,ood_action_shift,48,0.315640,0.039539,0.094728,0.014509,0.152778,0.047483,0.000000,0.000000,0.048611,0.027439,0.124177,0.011716,0.600140,0.070027,-0.081283,0.066818,0.461806,0.063957,0.538194,0.063957
3,variance_threshold_abstention,rare_adversarial_shift,48,0.270811,0.040484,0.020006,0.003799,0.076389,0.029111,0.034722,0.027439,0.243056,0.120685,0.214629,0.002240,0.522541,0.046837,-0.067816,0.048136,0.989583,0.011534,0.343750,0.064815
3,variance_threshold_abstention,sensor_noise_shift,48,0.312923,0.042932,0.083508,0.011057,0.145833,0.045230,0.000000,0.000000,0.041667,0.028357,0.127998,0.013354,0.593843,0.072885,-0.066574,0.067952,0.482639,0.072941,0.517361,0.072941
3,worldbench_diagnostic_probe,combined_disagreement_stress,48,0.536857,0.010470,0.077090,0.009623,0.406250,0.059883,0.406250,0.134388,0.239583,0.119482,0.273285,0.003934,0.299936,0.028991,0.175959,0.025988,0.982639,0.017506,1.000000,0.000000
3,worldbench_diagnostic_probe,controller_instability_shift,48,0.549468,0.015887,0.104101,0.021349,0.475694,0.057533,0.378472,0.137806,0.166667,0.093798,0.232714,0.014871,0.345250,0.058026,0.157547,0.054027,0.760417,0.091193,1.000000,0.000000
3,worldbench_diagnostic_probe,goal_ambiguity_shift,48,0.562764,0.013117,0.091276,0.017050,0.479167,0.054697,0.395833,0.134641,0.177083,0.098427,0.243095,0.012412,0.314004,0.047544,0.191790,0.044241,0.833333,0.075965,1.000000,0.000000
3,worldbench_diagnostic_probe,model_misspecification_shift,48,0.560826,0.013321,0.092222,0.015898,0.475694,0.060733,0.375000,0.136689,0.173611,0.098211,0.241224,0.011716,0.319193,0.046742,0.189080,0.042921,0.819444,0.072023,1.000000,0.000000
3,worldbench_diagnostic_probe,nominal_disagreement,48,0.601913,0.019779,0.105518,0.024468,0.538194,0.062461,0.375000,0.138409,0.128472,0.094421,0.204071,0.019546,0.334544,0.067614,0.226924,0.063655,0.642361,0.132646,1.000000,0.000000
3,worldbench_diagnostic_probe,ood_action_shift,48,0.566624,0.014858,0.100910,0.018699,0.482639,0.058552,0.375000,0.136689,0.152778,0.094718,0.226983,0.014942,0.332453,0.052291,0.185734,0.048915,0.739583,0.093244,1.000000,0.000000
3,worldbench_diagnostic_probe,rare_adversarial_shift,48,0.520952,0.011689,0.077662,0.009152,0.388889,0.056991,0.437500,0.130357,0.250000,0.123796,0.280066,0.002769,0.300676,0.024372,0.154049,0.021517,1.000000,0.000000,1.000000,0.000000
3,worldbench_diagnostic_probe,sensor_noise_shift,48,0.579491,0.014116,0.090156,0.014784,0.454861,0.056496,0.357639,0.130851,0.145833,0.094614,0.231669,0.013312,0.307746,0.045069,0.218978,0.042086,0.781250,0.083191,1.000000,0.000000
4,bayesian_active_model_selection,combined_disagreement_stress,48,0.574450,0.017646,0.117556,0.015924,0.368056,0.053236,0.541667,0.110684,0.031250,0.025094,0.174921,0.016479,0.282061,0.044236,0.193383,0.039986,0.583333,0.102011,1.000000,0.000000
4,bayesian_active_model_selection,controller_instability_shift,48,0.578600,0.015873,0.133188,0.013158,0.409722,0.055838,0.364583,0.078811,0.000000,0.000000,0.142374,0.011701,0.315296,0.044699,0.185161,0.040359,0.388889,0.078013,0.996528,0.006806
4,bayesian_active_model_selection,goal_ambiguity_shift,48,0.578613,0.015737,0.131118,0.018456,0.437500,0.049236,0.406250,0.104261,0.000000,0.000000,0.146529,0.016502,0.321748,0.054637,0.187583,0.050620,0.409722,0.104737,1.000000,0.000000
4,bayesian_active_model_selection,model_misspecification_shift,48,0.588920,0.014178,0.125589,0.016215,0.413194,0.052369,0.402778,0.091155,0.006944,0.009522,0.147289,0.013816,0.301418,0.049919,0.209523,0.044966,0.427083,0.091193,1.000000,0.000000
4,bayesian_active_model_selection,nominal_disagreement,48,0.570809,0.017851,0.161377,0.019646,0.496528,0.057943,0.072917,0.038791,0.000000,0.000000,0.094825,0.005212,0.413017,0.065007,0.149404,0.060095,0.072917,0.038791,1.000000,0.000000
4,bayesian_active_model_selection,ood_action_shift,48,0.587060,0.014170,0.131554,0.015395,0.430556,0.055732,0.361111,0.087176,0.000000,0.000000,0.139475,0.013202,0.316259,0.048053,0.200008,0.044316,0.375000,0.087807,1.000000,0.000000
4,bayesian_active_model_selection,rare_adversarial_shift,48,0.564742,0.024141,0.113314,0.014015,0.354167,0.048266,0.559028,0.107206,0.072917,0.048541,0.190052,0.013997,0.271126,0.041656,0.182413,0.039373,0.666667,0.085901,1.000000,0.000000
4,bayesian_active_model_selection,sensor_noise_shift,48,0.587300,0.014741,0.131266,0.017318,0.434028,0.063587,0.385417,0.089226,0.000000,0.000000,0.140466,0.013327,0.322636,0.054276,0.200188,0.049166,0.385417,0.089226,1.000000,0.000000
4,conformal_risk_filter,combined_disagreement_stress,48,0.219971,0.035485,0.043586,0.009400,0.211806,0.047390,0.072917,0.046551,0.159722,0.083078,0.205133,0.008772,0.646969,0.044056,-0.171525,0.041368,0.802083,0.049266,0.309028,0.059949
4,conformal_risk_filter,controller_instability_shift,48,0.240341,0.036887,0.056127,0.010246,0.159722,0.041218,0.027778,0.028078,0.107639,0.062650,0.184943,0.011596,0.653610,0.055947,-0.153153,0.051527,0.666667,0.064517,0.361111,0.065488
4,conformal_risk_filter,goal_ambiguity_shift,48,0.284393,0.039622,0.069371,0.011829,0.211806,0.052142,0.027778,0.026339,0.093750,0.055794,0.170018,0.012889,0.618789,0.058025,-0.109458,0.055140,0.583333,0.070809,0.444444,0.069687
4,conformal_risk_filter,model_misspecification_shift,48,0.295184,0.038909,0.070503,0.011120,0.208333,0.044038,0.027778,0.024477,0.090278,0.058324,0.167025,0.012707,0.606183,0.059176,-0.095242,0.055556,0.569444,0.070698,0.461806,0.068940
4,conformal_risk_filter,nominal_disagreement,48,0.418240,0.034772,0.105551,0.011916,0.277778,0.055306,0.006944,0.009522,0.045139,0.031875,0.122781,0.010040,0.531089,0.063975,0.031332,0.059627,0.319444,0.055732,0.687500,0.053826
4,conformal_risk_filter,ood_action_shift,48,0.330010,0.033667,0.081850,0.012912,0.180556,0.043316,0.031250,0.020988,0.093750,0.055794,0.158140,0.011678,0.580150,0.049778,-0.063883,0.047427,0.531250,0.066436,0.531250,0.061250
4,conformal_risk_filter,rare_adversarial_shift,48,0.253814,0.037615,0.042695,0.009634,0.159722,0.040054,0.093750,0.051381,0.187500,0.095112,0.211248,0.007882,0.579791,0.043295,-0.126252,0.042145,0.871528,0.040384,0.371528,0.069623
4,conformal_risk_filter,sensor_noise_shift,48,0.305434,0.044598,0.071977,0.013209,0.208333,0.046136,0.024306,0.023804,0.072917,0.046551,0.162994,0.014318,0.604418,0.064163,-0.081595,0.060905,0.545139,0.078861,0.479167,0.079391
4,ensemble_forecasting_calibrator,combined_disagreement_stress,48,0.557814,0.013907,0.127388,0.014569,0.368056,0.053236,0.347222,0.085256,0.069444,0.043316,0.137153,0.010881,0.293890,0.045417,0.181553,0.040490,0.541667,0.068431,1.000000,0.000000
4,ensemble_forecasting_calibrator,controller_instability_shift,48,0.531422,0.021009,0.150241,0.017682,0.343750,0.063338,0.118056,0.054118,0.034722,0.023742,0.098684,0.008825,0.376283,0.060656,0.124174,0.055245,0.281250,0.063151,0.965278,0.021658
4,ensemble_forecasting_calibrator,goal_ambiguity_shift,48,0.557489,0.018120,0.149568,0.016763,0.361111,0.060220,0.142361,0.063026,0.006944,0.009522,0.094889,0.009083,0.348078,0.057384,0.161254,0.053091,0.263889,0.066562,0.996528,0.006806
4,ensemble_forecasting_calibrator,model_misspecification_shift,48,0.543650,0.014937,0.162435,0.017997,0.385417,0.043667,0.069444,0.033458,0.013889,0.013170,0.082801,0.005641,0.383371,0.058398,0.127569,0.053975,0.177083,0.043937,0.996528,0.006806
4,ensemble_forecasting_calibrator,nominal_disagreement,48,0.560666,0.017720,0.169361,0.019721,0.430556,0.051314,0.006944,0.009522,0.000000,0.000000,0.061597,0.001517,0.417468,0.065796,0.144953,0.060863,0.013889,0.013170,1.000000,0.000000
4,ensemble_forecasting_calibrator,ood_action_shift,48,0.540435,0.018311,0.162439,0.019000,0.368056,0.074047,0.062500,0.026858,0.017361,0.014556,0.083787,0.006007,0.393377,0.062829,0.122891,0.059850,0.184028,0.045868,0.993056,0.009522
4,ensemble_forecasting_calibrator,rare_adversarial_shift,48,0.559500,0.018513,0.111208,0.013863,0.274306,0.042939,0.444444,0.109754,0.107639,0.059553,0.163251,0.012077,0.252972,0.043976,0.200567,0.038380,0.701389,0.074047,1.000000,0.000000
4,ensemble_forecasting_calibrator,sensor_noise_shift,48,0.560506,0.014988,0.154445,0.017768,0.392361,0.053706,0.104167,0.050187,0.006944,0.009522,0.084859,0.008049,0.362263,0.057683,0.160561,0.051840,0.197917,0.064265,0.996528,0.006806
4,failure_aware_rl_recovery,combined_disagreement_stress,48,0.674542,0.037595,0.085235,0.010843,0.243056,0.053236,0.125000,0.092016,0.090278,0.059130,0.200623,0.014906,0.142371,0.043788,0.346590,0.047321,0.697917,0.091063,1.000000,0.000000
4,failure_aware_rl_recovery,controller_instability_shift,48,0.682892,0.038156,0.085601,0.009745,0.239583,0.054940,0.128472,0.091882,0.048611,0.030693,0.187404,0.015451,0.148763,0.042685,0.363386,0.047103,0.628472,0.095912,1.000000,0.000000
4,failure_aware_rl_recovery,goal_ambiguity_shift,48,0.676391,0.041139,0.094842,0.013419,0.267361,0.049346,0.128472,0.091882,0.024306,0.021726,0.174865,0.017642,0.174701,0.052317,0.345333,0.057235,0.541667,0.111111,1.000000,0.000000
4,failure_aware_rl_recovery,model_misspecification_shift,48,0.694026,0.038243,0.085061,0.012006,0.211806,0.046381,0.125000,0.094551,0.065972,0.038588,0.184380,0.016116,0.144591,0.046481,0.377826,0.049989,0.604167,0.100904,1.000000,0.000000
4,failure_aware_rl_recovery,nominal_disagreement,48,0.709051,0.041330,0.091253,0.013724,0.315972,0.049823,0.125000,0.094551,0.010417,0.011534,0.158853,0.018336,0.172928,0.052764,0.397096,0.057745,0.454861,0.124459,1.000000,0.000000
4,failure_aware_rl_recovery,ood_action_shift,48,0.696477,0.037622,0.086521,0.011589,0.267361,0.061314,0.125000,0.094551,0.045139,0.028754,0.179616,0.016724,0.147376,0.045742,0.380401,0.049121,0.576389,0.107413,1.000000,0.000000
