method,split,task,family,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
ensemble_forecasting_calibrator,model_misspecification_shift,legged_locomotion_disturbance,controller_instability,10,0.452081,0.036222,0.233779,0.034218,0.366667,0.106689,0.000000,0.000000,0.000000,0.000000,0.108270,0.017729,0.685601,0.093502,-0.145355,0.094756,0.350000,0.132916,0.966667,0.043556
ensemble_forecasting_calibrator,model_misspecification_shift,legged_locomotion_disturbance,epistemic_unknown,10,0.531338,0.014246,0.154507,0.016625,0.350000,0.113683,0.116667,0.069723,0.000000,0.000000,0.102461,0.017834,0.415492,0.038012,0.119699,0.039012,0.300000,0.126985,1.000000,0.000000
ensemble_forecasting_calibrator,model_misspecification_shift,legged_locomotion_disturbance,goal_specification_ambiguity,10,0.518019,0.013427,0.172404,0.012842,0.400000,0.111045,0.083333,0.073045,0.000000,0.000000,0.090675,0.012173,0.426414,0.031471,0.075257,0.033789,0.216667,0.085045,1.000000,0.000000
ensemble_forecasting_calibrator,model_misspecification_shift,legged_locomotion_disturbance,model_misspecification,10,0.518014,0.031736,0.206152,0.021140,0.400000,0.111045,0.233333,0.111045,0.000000,0.000000,0.094110,0.017012,0.523817,0.063128,-0.005064,0.061706,0.250000,0.121741,0.983333,0.032667
ensemble_forecasting_calibrator,model_misspecification_shift,legged_locomotion_disturbance,multi_modal_valid_plans,10,0.585061,0.012577,0.065367,0.004258,0.333333,0.137735,0.000000,0.000000,0.066667,0.053344,0.068867,0.007095,0.078235,0.011867,0.393047,0.018229,0.066667,0.053344,1.000000,0.000000
ensemble_forecasting_calibrator,model_misspecification_shift,legged_locomotion_disturbance,out_of_distribution_action,10,0.544293,0.033164,0.212051,0.021684,0.433333,0.176924,0.333333,0.119282,0.000000,0.000000,0.104333,0.015864,0.483896,0.073692,0.004747,0.071487,0.333333,0.119282,1.000000,0.000000
ensemble_forecasting_calibrator,model_misspecification_shift,legged_locomotion_disturbance,sensor_corruption,10,0.518382,0.028552,0.156502,0.031644,0.333333,0.084345,0.133333,0.081485,0.000000,0.000000,0.124853,0.023878,0.406438,0.080083,0.086680,0.081674,0.466667,0.174222,1.000000,0.000000
ensemble_forecasting_calibrator,model_misspecification_shift,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,10,0.607379,0.014119,0.080851,0.006204,0.350000,0.132916,0.000000,0.000000,0.050000,0.069723,0.065950,0.008297,0.094246,0.019586,0.383343,0.023328,0.050000,0.069723,1.000000,0.000000
ensemble_forecasting_calibrator,model_misspecification_shift,mobile_navigation_under_sensor_noise,controller_instability,10,0.497803,0.008011,0.236088,0.009463,0.333333,0.119282,0.000000,0.000000,0.000000,0.000000,0.079833,0.008195,0.654566,0.023983,-0.077473,0.023261,0.166667,0.068867,1.000000,0.000000
ensemble_forecasting_calibrator,model_misspecification_shift,mobile_navigation_under_sensor_noise,epistemic_unknown,10,0.565042,0.016803,0.148347,0.013025,0.333333,0.128839,0.100000,0.087111,0.000000,0.000000,0.084202,0.014029,0.378228,0.034405,0.179739,0.038476,0.183333,0.102726,1.000000,0.000000
ensemble_forecasting_calibrator,model_misspecification_shift,mobile_navigation_under_sensor_noise,goal_specification_ambiguity,10,0.566313,0.007543,0.147225,0.009104,0.366667,0.152444,0.066667,0.053344,0.000000,0.000000,0.087397,0.010788,0.345151,0.019507,0.181241,0.021061,0.216667,0.085045,1.000000,0.000000
ensemble_forecasting_calibrator,model_misspecification_shift,mobile_navigation_under_sensor_noise,model_misspecification,10,0.529155,0.032897,0.198460,0.018849,0.350000,0.090450,0.133333,0.094927,0.000000,0.000000,0.078810,0.011001,0.508526,0.059501,0.033709,0.061894,0.150000,0.090450,0.983333,0.032667
ensemble_forecasting_calibrator,model_misspecification_shift,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,10,0.634401,0.009283,0.052696,0.002628,0.250000,0.087789,0.000000,0.000000,0.033333,0.043556,0.063967,0.005183,0.037750,0.006032,0.473692,0.012940,0.033333,0.043556,1.000000,0.000000
ensemble_forecasting_calibrator,model_misspecification_shift,mobile_navigation_under_sensor_noise,out_of_distribution_action,10,0.570766,0.033579,0.194585,0.021194,0.500000,0.161508,0.300000,0.126985,0.000000,0.000000,0.095700,0.015111,0.445858,0.071698,0.075688,0.070503,0.300000,0.126985,1.000000,0.000000
ensemble_forecasting_calibrator,model_misspecification_shift,mobile_navigation_under_sensor_noise,sensor_corruption,10,0.568792,0.023212,0.143107,0.012900,0.450000,0.119778,0.200000,0.126985,0.000000,0.000000,0.101220,0.013054,0.356098,0.039991,0.179437,0.042181,0.300000,0.094927,0.983333,0.032667
ensemble_forecasting_calibrator,nominal_disagreement,articulated_tool_use_with_occlusion,aleatoric_sensor_noise,10,0.632438,0.010234,0.080216,0.002883,0.366667,0.144457,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.100347,0.012468,0.413963,0.016577,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,articulated_tool_use_with_occlusion,controller_instability,10,0.478549,0.015575,0.263214,0.012308,0.466667,0.174222,0.000000,0.000000,0.000000,0.000000,0.065675,0.005664,0.738424,0.035374,-0.146494,0.040398,0.050000,0.049899,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,articulated_tool_use_with_occlusion,epistemic_unknown,10,0.572504,0.016970,0.157680,0.011133,0.500000,0.048697,0.000000,0.000000,0.000000,0.000000,0.063783,0.004944,0.398097,0.033396,0.180958,0.038809,0.033333,0.043556,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,articulated_tool_use_with_occlusion,goal_specification_ambiguity,10,0.547147,0.015921,0.177586,0.008246,0.533333,0.144457,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.425995,0.028215,0.114458,0.034063,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,articulated_tool_use_with_occlusion,model_misspecification,10,0.515851,0.019272,0.217166,0.011456,0.383333,0.085045,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.584419,0.035279,-0.003914,0.044474,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,articulated_tool_use_with_occlusion,multi_modal_valid_plans,10,0.659469,0.014151,0.053013,0.002806,0.316667,0.090450,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.043396,0.011104,0.500841,0.020325,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,articulated_tool_use_with_occlusion,out_of_distribution_action,10,0.510106,0.014166,0.234972,0.009187,0.316667,0.141556,0.016667,0.032667,0.000000,0.000000,0.061892,0.003708,0.617437,0.029026,-0.050157,0.032706,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,articulated_tool_use_with_occlusion,sensor_corruption,10,0.534455,0.008176,0.185829,0.008760,0.450000,0.109432,0.000000,0.000000,0.000000,0.000000,0.067567,0.006055,0.461881,0.023057,0.078334,0.023280,0.066667,0.053344,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,10,0.643483,0.014813,0.077923,0.004248,0.500000,0.108889,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.091784,0.019545,0.430053,0.024159,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,bimanual_manipulation_failure_detection,controller_instability,10,0.466586,0.013862,0.277460,0.009563,0.500000,0.119282,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.784733,0.028692,-0.185826,0.034900,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,bimanual_manipulation_failure_detection,epistemic_unknown,10,0.560335,0.010372,0.167646,0.005281,0.466667,0.126985,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.433994,0.018249,0.149515,0.021989,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,bimanual_manipulation_failure_detection,goal_specification_ambiguity,10,0.555702,0.009424,0.172248,0.006534,0.300000,0.126985,0.000000,0.000000,0.000000,0.000000,0.061867,0.003659,0.417234,0.019211,0.133448,0.021882,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,bimanual_manipulation_failure_detection,model_misspecification,10,0.513523,0.019265,0.219158,0.011600,0.550000,0.109432,0.016667,0.032667,0.000000,0.000000,0.061867,0.003659,0.595950,0.036602,-0.011930,0.043793,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,bimanual_manipulation_failure_detection,multi_modal_valid_plans,10,0.661420,0.014021,0.053569,0.002852,0.400000,0.111045,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.044525,0.012459,0.501569,0.020295,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,bimanual_manipulation_failure_detection,out_of_distribution_action,10,0.500358,0.016998,0.241975,0.010942,0.316667,0.123674,0.016667,0.032667,0.000000,0.000000,0.061867,0.003659,0.644201,0.034906,-0.075295,0.039589,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,bimanual_manipulation_failure_detection,sensor_corruption,10,0.537310,0.011590,0.189850,0.006460,0.483333,0.149697,0.000000,0.000000,0.000000,0.000000,0.061867,0.003659,0.475647,0.020811,0.076334,0.025071,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,contact_rich_pick_and_place,aleatoric_sensor_noise,10,0.639324,0.015100,0.077763,0.004207,0.333333,0.108889,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.097193,0.019647,0.426246,0.024356,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,contact_rich_pick_and_place,controller_instability,10,0.469177,0.021457,0.263623,0.020024,0.466667,0.094927,0.000000,0.000000,0.000000,0.000000,0.064860,0.006598,0.757779,0.045908,-0.159862,0.053514,0.033333,0.043556,0.983333,0.032667
ensemble_forecasting_calibrator,nominal_disagreement,contact_rich_pick_and_place,epistemic_unknown,10,0.577976,0.017484,0.157732,0.008760,0.466667,0.106689,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.398260,0.030450,0.188966,0.036755,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,contact_rich_pick_and_place,goal_specification_ambiguity,10,0.563772,0.019390,0.167012,0.012003,0.366667,0.126985,0.000000,0.000000,0.000000,0.000000,0.061817,0.003561,0.398271,0.037267,0.153074,0.043933,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,contact_rich_pick_and_place,model_misspecification,10,0.534629,0.015344,0.197149,0.018716,0.416667,0.087789,0.066667,0.087111,0.000000,0.000000,0.070310,0.014186,0.542951,0.039004,0.048017,0.037309,0.083333,0.111578,0.983333,0.032667
ensemble_forecasting_calibrator,nominal_disagreement,contact_rich_pick_and_place,multi_modal_valid_plans,10,0.658065,0.013694,0.052706,0.002674,0.500000,0.119282,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.047008,0.014886,0.500113,0.019576,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,contact_rich_pick_and_place,out_of_distribution_action,10,0.510664,0.016179,0.234404,0.010293,0.483333,0.157419,0.016667,0.032667,0.000000,0.000000,0.061817,0.003561,0.622842,0.032680,-0.048296,0.037873,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,contact_rich_pick_and_place,sensor_corruption,10,0.547945,0.018412,0.183001,0.011445,0.416667,0.170438,0.000000,0.000000,0.000000,0.000000,0.061817,0.003561,0.451248,0.036223,0.102072,0.042089,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,deformable_object_handling,aleatoric_sensor_noise,10,0.640502,0.013453,0.076039,0.003639,0.300000,0.144457,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.076178,0.017060,0.431215,0.021459,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,deformable_object_handling,controller_instability,10,0.479736,0.019736,0.253574,0.015429,0.333333,0.097393,0.000000,0.000000,0.000000,0.000000,0.066857,0.007071,0.716943,0.035363,-0.128593,0.041049,0.050000,0.049899,0.983333,0.032667
ensemble_forecasting_calibrator,nominal_disagreement,deformable_object_handling,epistemic_unknown,10,0.583029,0.014339,0.151003,0.009474,0.400000,0.147704,0.000000,0.000000,0.000000,0.000000,0.063867,0.005052,0.370688,0.027677,0.206115,0.032458,0.033333,0.043556,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,deformable_object_handling,goal_specification_ambiguity,10,0.546058,0.019798,0.176533,0.010033,0.283333,0.154377,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.417825,0.034599,0.115687,0.041871,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,deformable_object_handling,model_misspecification,10,0.539064,0.014784,0.201616,0.008979,0.383333,0.119778,0.050000,0.049899,0.000000,0.000000,0.065800,0.005788,0.525464,0.030243,0.049450,0.031797,0.050000,0.049899,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,deformable_object_handling,multi_modal_valid_plans,10,0.653050,0.012075,0.052047,0.002259,0.283333,0.085045,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.038678,0.010199,0.496547,0.017046,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,deformable_object_handling,out_of_distribution_action,10,0.508535,0.016392,0.234374,0.010594,0.533333,0.081485,0.033333,0.043556,0.000000,0.000000,0.063867,0.005052,0.607509,0.032727,-0.051795,0.037951,0.033333,0.043556,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,deformable_object_handling,sensor_corruption,10,0.531110,0.010637,0.190869,0.006390,0.466667,0.136002,0.000000,0.000000,0.000000,0.000000,0.061933,0.003789,0.467391,0.019907,0.067846,0.023356,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,legged_locomotion_disturbance,aleatoric_sensor_noise,10,0.622842,0.010862,0.083291,0.003082,0.433333,0.139446,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.102262,0.014404,0.397602,0.017643,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,legged_locomotion_disturbance,controller_instability,10,0.462472,0.018590,0.257728,0.019344,0.466667,0.126985,0.000000,0.000000,0.000000,0.000000,0.070287,0.008491,0.763153,0.034735,-0.161063,0.039684,0.066667,0.053344,0.966667,0.043556
ensemble_forecasting_calibrator,nominal_disagreement,legged_locomotion_disturbance,epistemic_unknown,10,0.563514,0.016454,0.158672,0.009817,0.450000,0.109432,0.000000,0.000000,0.000000,0.000000,0.063077,0.006030,0.422221,0.021400,0.166615,0.025451,0.016667,0.032667,0.983333,0.032667
ensemble_forecasting_calibrator,nominal_disagreement,legged_locomotion_disturbance,goal_specification_ambiguity,10,0.531997,0.012791,0.184110,0.007190,0.483333,0.102726,0.000000,0.000000,0.000000,0.000000,0.062067,0.004051,0.460634,0.022973,0.083509,0.027470,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,legged_locomotion_disturbance,model_misspecification,10,0.508004,0.018686,0.221960,0.011265,0.616667,0.085045,0.016667,0.032667,0.000000,0.000000,0.062067,0.004051,0.593228,0.036059,-0.023754,0.042404,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,legged_locomotion_disturbance,multi_modal_valid_plans,10,0.636312,0.023180,0.058036,0.004644,0.433333,0.121254,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.061513,0.020904,0.466634,0.033396,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,legged_locomotion_disturbance,out_of_distribution_action,10,0.480661,0.009438,0.254253,0.006088,0.483333,0.123674,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.666970,0.018112,-0.120697,0.022831,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,legged_locomotion_disturbance,sensor_corruption,10,0.513414,0.016121,0.204101,0.008831,0.350000,0.178591,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.523594,0.029411,0.022390,0.035549,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,10,0.650393,0.014485,0.071204,0.005028,0.366667,0.094927,0.000000,0.000000,0.016667,0.032667,0.061833,0.003593,0.080311,0.017801,0.450460,0.023738,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,mobile_navigation_under_sensor_noise,controller_instability,10,0.513542,0.020855,0.242890,0.013899,0.483333,0.113683,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.688373,0.042092,-0.062816,0.051433,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,mobile_navigation_under_sensor_noise,epistemic_unknown,10,0.601952,0.006872,0.141877,0.004768,0.533333,0.094927,0.016667,0.032667,0.000000,0.000000,0.063989,0.005234,0.358849,0.013122,0.245030,0.015027,0.033333,0.043556,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,mobile_navigation_under_sensor_noise,goal_specification_ambiguity,10,0.573235,0.013099,0.158755,0.010148,0.266667,0.111045,0.000000,0.000000,0.000000,0.000000,0.063667,0.004791,0.384543,0.027707,0.179409,0.032243,0.033333,0.043556,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,mobile_navigation_under_sensor_noise,model_misspecification,10,0.561471,0.014726,0.188252,0.008564,0.450000,0.085045,0.016667,0.032667,0.000000,0.000000,0.061833,0.003593,0.504540,0.027404,0.104034,0.032522,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,10,0.663014,0.010773,0.048777,0.001939,0.316667,0.058638,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.042475,0.009316,0.513704,0.015039,0.000000,0.000000,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,mobile_navigation_under_sensor_noise,out_of_distribution_action,10,0.532645,0.016555,0.218727,0.010374,0.450000,0.138165,0.016667,0.032667,0.000000,0.000000,0.061833,0.003593,0.579058,0.032223,0.008163,0.038141,0.016667,0.032667,1.000000,0.000000
ensemble_forecasting_calibrator,nominal_disagreement,mobile_navigation_under_sensor_noise,sensor_corruption,10,0.572811,0.011593,0.166379,0.008575,0.400000,0.099798,0.000000,0.000000,0.000000,0.000000,0.063667,0.004791,0.408754,0.024965,0.162211,0.027740,0.033333,0.043556,1.000000,0.000000
